country_code,year,indicator,value
JPN,2019,new_relapse_success,9562.0
JPN,2020,new_relapse_success,8225.0
JPN,2021,new_relapse_success,7367.0
JPN,2022,new_relapse_success,6623.0
MEX,2014,new_relapse_success,16909.0
MEX,2015,new_relapse_success,17239.0
MEX,2016,new_relapse_success,17528.0
MEX,2017,new_relapse_success,17490.0
MEX,2018,new_relapse_success,17710.0
MEX,2019,new_relapse_success,16798.0
MEX,2020,new_relapse_success,12301.0
MEX,2021,new_relapse_success,15087.0
MEX,2022,new_relapse_success,17516.0
PAK,2014,new_relapse_success,287045.0
PAK,2015,new_relapse_success,301727.0
PAK,2016,new_relapse_success,334037.0
PAK,2017,new_relapse_success,332076.0
PAK,2018,new_relapse_success,332281.0
PAK,2019,new_relapse_success,303206.0
PAK,2020,new_relapse_success,255447.0
PAK,2021,new_relapse_success,317293.0
PAK,2022,new_relapse_success,403550.0
PHL,2014,new_relapse_success,202084.0
PHL,2015,new_relapse_success,240566.0
PHL,2016,new_relapse_success,300747.0
PHL,2017,new_relapse_success,287961.0
PHL,2018,new_relapse_success,305637.0
PHL,2019,new_relapse_success,296469.0
PHL,2020,new_relapse_success,206635.0
PHL,2021,new_relapse_success,299789.0
PHL,2022,new_relapse_success,395193.0
KOR,2014,new_relapse_success,31139.0
KOR,2015,new_relapse_success,29419.0
KOR,2016,new_relapse_success,28704.0
KOR,2017,new_relapse_success,26803.0
KOR,2018,new_relapse_success,24997.0
KOR,2019,new_relapse_success,22435.0
KOR,2020,new_relapse_success,18150.0
KOR,2021,new_relapse_success,16463.0
KOR,2022,new_relapse_success,14542.0
RUS,2014,new_relapse_success,53266.0
RUS,2015,new_relapse_success,57060.0
RUS,2016,new_relapse_success,52335.0
RUS,2017,new_relapse_success,46938.0
RUS,2018,new_relapse_success,41154.0
RUS,2019,new_relapse_success,37208.0
RUS,2020,new_relapse_success,28677.0
RUS,2021,new_relapse_success,26516.0
RUS,2022,new_relapse_success,27553.0
SAU,2014,new_relapse_success,2016.0
SAU,2015,new_relapse_success,2386.0
SAU,2016,new_relapse_success,2159.0
SAU,2017,new_relapse_success,2631.0
SAU,2018,new_relapse_success,2729.0
SAU,2019,new_relapse_success,2644.0
SAU,2020,new_relapse_success,2192.0
SAU,2021,new_relapse_success,2307.0
SAU,2022,new_relapse_success,2335.0
ZAF,2014,new_relapse_success,248106.0
ZAF,2015,new_relapse_success,237192.0
ZAF,2016,new_relapse_success,194489.0
ZAF,2017,new_relapse_success,184531.0
ZAF,2018,new_relapse_success,162060.0
ZAF,2019,new_relapse_success,170806.0
ZAF,2020,new_relapse_success,130318.0
ZAF,2021,new_relapse_success,127431.0
ZAF,2022,new_relapse_success,161478.0
TUR,2014,new_relapse_success,11245.0
TUR,2015,new_relapse_success,10735.0
TUR,2016,new_relapse_success,10462.0
TUR,2017,new_relapse_success,10014.0
TUR,2018,new_relapse_success,9691.0
TUR,2019,new_relapse_success,9231.0
TUR,2020,new_relapse_success,7125.0
TUR,2021,new_relapse_success,7192.0
TUR,2022,new_relapse_success,7628.0
GBR,2014,new_relapse_success,5289.0
GBR,2015,new_relapse_success,4594.0
GBR,2016,new_relapse_success,4570.0
GBR,2017,new_relapse_success,4216.0
GBR,2018,new_relapse_success,3724.0
GBR,2019,new_relapse_success,3675.0
GBR,2020,new_relapse_success,3409.0
GBR,2021,new_relapse_success,4059.0
GBR,2022,new_relapse_success,3873.0
USA,2014,new_relapse_success,6990.0
USA,2015,new_relapse_success,7394.0
USA,2016,new_relapse_success,6931.0
USA,2017,new_relapse_success,6549.0
USA,2018,new_relapse_success,6743.0
USA,2019,new_relapse_success,6271.0
USA,2020,new_relapse_success,4769.0
USA,2021,new_relapse_success,5294.0
USA,2022,new_relapse_success,5108.0
ARG,2014,new_relapse_failed,10.0
ARG,2015,new_relapse_failed,9.0
ARG,2016,new_relapse_failed,18.0
ARG,2017,new_relapse_failed,6.0
ARG,2018,new_relapse_failed,19.0
ARG,2019,new_relapse_failed,14.0
ARG,2020,new_relapse_failed,7.0
ARG,2021,new_relapse_failed,16.0
ARG,2022,new_relapse_failed,17.0
AUS,2014,new_relapse_failed,1.0
AUS,2015,new_relapse_failed,1.0
AUS,2017,new_relapse_failed,1.0
AUS,2020,new_relapse_failed,3.0
BRA,2014,new_relapse_failed,56.0
BRA,2015,new_relapse_failed,61.0
BRA,2016,new_relapse_failed,75.0
BRA,2017,new_relapse_failed,43.0
BRA,2018,new_relapse_failed,54.0
BRA,2019,new_relapse_failed,65.0
BRA,2020,new_relapse_failed,46.0
BRA,2021,new_relapse_failed,55.0
BRA,2022,new_relapse_failed,57.0
CMR,2014,new_relapse_failed,191.0
CMR,2015,new_relapse_failed,192.0
CMR,2016,new_relapse_failed,182.0
CMR,2017,new_relapse_failed,134.0
CMR,2018,new_relapse_failed,120.0
CMR,2019,new_relapse_failed,166.0
CMR,2020,new_relapse_failed,118.0
CMR,2021,new_relapse_failed,130.0
CMR,2022,new_relapse_failed,130.0
CAF,2014,new_relapse_failed,55.0
CAF,2015,new_relapse_failed,84.0
CAF,2016,new_relapse_failed,60.0
CAF,2017,new_relapse_failed,39.0
CAF,2018,new_relapse_failed,43.0
CAF,2019,new_relapse_failed,53.0
CAF,2020,new_relapse_failed,68.0
CAF,2021,new_relapse_failed,71.0
CAF,2022,new_relapse_failed,55.0
TCD,2014,new_relapse_failed,56.0
TCD,2015,new_relapse_failed,49.0
TCD,2016,new_relapse_failed,45.0
TCD,2017,new_relapse_failed,41.0
TCD,2018,new_relapse_failed,63.0
TCD,2019,new_relapse_failed,64.0
TCD,2020,new_relapse_failed,63.0
TCD,2021,new_relapse_failed,129.0
TCD,2022,new_relapse_failed,83.0
CHN,2014,new_relapse_failed,3489.0
CHN,2015,new_relapse_failed,3606.0
CHN,2016,new_relapse_failed,10442.0
CHN,2017,new_relapse_failed,4062.0
CHN,2018,new_relapse_failed,4788.0
CHN,2019,new_relapse_failed,3997.0
CHN,2020,new_relapse_failed,3009.0
CHN,2021,new_relapse_failed,2255.0
CHN,2022,new_relapse_failed,1618.0
COG,2014,new_relapse_failed,32.0
COG,2015,new_relapse_failed,87.0
COG,2016,new_relapse_failed,78.0
COG,2017,new_relapse_failed,76.0
COG,2018,new_relapse_failed,46.0
COG,2019,new_relapse_failed,45.0
COG,2020,new_relapse_failed,63.0
COG,2021,new_relapse_failed,91.0
COG,2022,new_relapse_failed,75.0
COD,2014,new_relapse_failed,674.0
COD,2015,new_relapse_failed,546.0
COD,2016,new_relapse_failed,636.0
COD,2017,new_relapse_failed,639.0
COD,2018,new_relapse_failed,702.0
COD,2019,new_relapse_failed,674.0
COD,2020,new_relapse_failed,524.0
COD,2021,new_relapse_failed,557.0
COD,2022,new_relapse_failed,595.0
GNQ,2014,new_relapse_failed,18.0
GNQ,2015,new_relapse_failed,10.0
GNQ,2016,new_relapse_failed,4.0
GNQ,2017,new_relapse_failed,9.0
GNQ,2018,new_relapse_failed,9.0
GNQ,2019,new_relapse_failed,13.0
GNQ,2020,new_relapse_failed,8.0
GNQ,2021,new_relapse_failed,16.0
GNQ,2022,new_relapse_failed,13.0
GAB,2014,new_relapse_failed,54.0
GAB,2015,new_relapse_failed,39.0
GAB,2016,new_relapse_failed,94.0
GAB,2017,new_relapse_failed,75.0
GAB,2018,new_relapse_failed,98.0
GAB,2019,new_relapse_failed,56.0
GAB,2020,new_relapse_failed,88.0
GAB,2021,new_relapse_failed,98.0
GAB,2022,new_relapse_failed,130.0
DEU,2014,new_relapse_failed,4.0
DEU,2015,new_relapse_failed,6.0
DEU,2016,new_relapse_failed,1.0
DEU,2017,new_relapse_failed,1.0
DEU,2018,new_relapse_failed,10.0
DEU,2019,new_relapse_failed,3.0
DEU,2021,new_relapse_failed,3.0
DEU,2022,new_relapse_failed,1.0
IND,2014,new_relapse_failed,14507.0
IND,2015,new_relapse_failed,13576.0
IND,2016,new_relapse_failed,29660.0
IND,2017,new_relapse_failed,12963.0
IND,2018,new_relapse_failed,11879.0
IND,2019,new_relapse_failed,12450.0
IND,2020,new_relapse_failed,8235.0
IND,2021,new_relapse_failed,9333.0
IND,2022,new_relapse_failed,10380.0
IDN,2014,new_relapse_failed,1304.0
IDN,2015,new_relapse_failed,1199.0
IDN,2016,new_relapse_failed,1398.0
IDN,2017,new_relapse_failed,2070.0
IDN,2018,new_relapse_failed,2255.0
IDN,2019,new_relapse_failed,2089.0
IDN,2020,new_relapse_failed,1205.0
IDN,2021,new_relapse_failed,1241.0
IDN,2022,new_relapse_failed,1803.0
JPN,2014,new_relapse_failed,59.0
JPN,2015,new_relapse_failed,60.0
JPN,2016,new_relapse_failed,21.0
JPN,2017,new_relapse_failed,12.0
JPN,2018,new_relapse_failed,9.0
JPN,2019,new_relapse_failed,11.0
JPN,2020,new_relapse_failed,14.0
JPN,2021,new_relapse_failed,10.0
JPN,2022,new_relapse_failed,8.0
MEX,2014,new_relapse_failed,294.0
MEX,2015,new_relapse_failed,271.0
MEX,2016,new_relapse_failed,266.0
MEX,2017,new_relapse_failed,268.0
MEX,2018,new_relapse_failed,250.0
MEX,2019,new_relapse_failed,94.0
MEX,2020,new_relapse_failed,106.0
MEX,2021,new_relapse_failed,246.0
MEX,2022,new_relapse_failed,247.0
PAK,2014,new_relapse_failed,1599.0
PAK,2015,new_relapse_failed,1520.0
PAK,2016,new_relapse_failed,3564.0
PAK,2017,new_relapse_failed,3164.0
PAK,2018,new_relapse_failed,1730.0
PAK,2019,new_relapse_failed,1831.0
PAK,2020,new_relapse_failed,1058.0
PAK,2021,new_relapse_failed,1283.0
PAK,2022,new_relapse_failed,1560.0
PHL,2014,new_relapse_failed,1323.0
PHL,2015,new_relapse_failed,1296.0
PHL,2016,new_relapse_failed,1480.0
PHL,2017,new_relapse_failed,1243.0
PHL,2018,new_relapse_failed,1053.0
PHL,2019,new_relapse_failed,1007.0
PHL,2020,new_relapse_failed,612.0
PHL,2021,new_relapse_failed,831.0
PHL,2022,new_relapse_failed,1113.0
KOR,2014,new_relapse_failed,5.0
KOR,2015,new_relapse_failed,6.0
KOR,2017,new_relapse_failed,2.0
KOR,2019,new_relapse_failed,9.0
KOR,2020,new_relapse_failed,6.0
KOR,2021,new_relapse_failed,13.0
KOR,2022,new_relapse_failed,14.0
RUS,2014,new_relapse_failed,6457.0
RUS,2015,new_relapse_failed,5646.0
RUS,2016,new_relapse_failed,4602.0
RUS,2017,new_relapse_failed,4632.0
RUS,2018,new_relapse_failed,4052.0
RUS,2019,new_relapse_failed,3567.0
RUS,2020,new_relapse_failed,5570.0
RUS,2021,new_relapse_failed,5583.0
RUS,2022,new_relapse_failed,5018.0
SAU,2014,new_relapse_failed,18.0
SAU,2015,new_relapse_failed,22.0
SAU,2016,new_relapse_failed,16.0
SAU,2017,new_relapse_failed,15.0
SAU,2018,new_relapse_failed,9.0
SAU,2019,new_relapse_failed,12.0
SAU,2020,new_relapse_failed,6.0
SAU,2021,new_relapse_failed,7.0
SAU,2022,new_relapse_failed,6.0
ZAF,2014,new_relapse_failed,853.0
ZAF,2015,new_relapse_failed,903.0
ZAF,2016,new_relapse_failed,705.0
ZAF,2017,new_relapse_failed,838.0
ZAF,2018,new_relapse_failed,854.0
ZAF,2019,new_relapse_failed,1657.0
ZAF,2020,new_relapse_failed,1368.0
ZAF,2021,new_relapse_failed,1186.0
ZAF,2022,new_relapse_failed,1365.0
TUR,2014,new_relapse_failed,37.0
TUR,2015,new_relapse_failed,30.0
TUR,2016,new_relapse_failed,32.0
TUR,2017,new_relapse_failed,32.0
TUR,2018,new_relapse_failed,34.0
TUR,2019,new_relapse_failed,22.0
TUR,2020,new_relapse_failed,25.0
TUR,2021,new_relapse_failed,25.0
TUR,2022,new_relapse_failed,23.0
GBR,2020,new_relapse_failed,311.0
GBR,2021,new_relapse_failed,84.0
GBR,2022,new_relapse_failed,103.0
USA,2014,new_relapse_failed,89.0
USA,2015,new_relapse_failed,16.0
USA,2016,new_relapse_failed,22.0
USA,2017,new_relapse_failed,21.0
USA,2018,new_relapse_failed,15.0
USA,2019,new_relapse_failed,21.0
USA,2020,new_relapse_failed,21.0
USA,2021,new_relapse_failed,20.0
USA,2022,new_relapse_failed,15.0
ARG,2014,new_relapse_died,499.0
ARG,2015,new_relapse_died,410.0
ARG,2016,new_relapse_died,493.0
ARG,2017,new_relapse_died,548.0
ARG,2018,new_relapse_died,550.0
ARG,2019,new_relapse_died,515.0
ARG,2020,new_relapse_died,589.0
ARG,2021,new_relapse_died,758.0
ARG,2022,new_relapse_died,845.0
AUS,2014,new_relapse_died,49.0
AUS,2015,new_relapse_died,35.0
AUS,2016,new_relapse_died,62.0
AUS,2017,new_relapse_died,59.0
AUS,2018,new_relapse_died,61.0
AUS,2019,new_relapse_died,66.0
AUS,2020,new_relapse_died,57.0
AUS,2021,new_relapse_died,55.0
AUS,2022,new_relapse_died,47.0
BRA,2014,new_relapse_died,5767.0
BRA,2015,new_relapse_died,6069.0
BRA,2016,new_relapse_died,5962.0
BRA,2017,new_relapse_died,6161.0
BRA,2018,new_relapse_died,6242.0
BRA,2019,new_relapse_died,6346.0
BRA,2020,new_relapse_died,6137.0
BRA,2021,new_relapse_died,7055.0
BRA,2022,new_relapse_died,7544.0
CMR,2014,new_relapse_died,1924.0
CMR,2015,new_relapse_died,1925.0
CMR,2016,new_relapse_died,1806.0
CMR,2017,new_relapse_died,1756.0
CMR,2018,new_relapse_died,1653.0
CMR,2019,new_relapse_died,1680.0
CMR,2020,new_relapse_died,1441.0
CMR,2021,new_relapse_died,1215.0
CMR,2022,new_relapse_died,1289.0
CAN,2014,new_relapse_died,119.0
CAN,2015,new_relapse_died,142.0
CAN,2016,new_relapse_died,133.0
CAN,2017,new_relapse_died,123.0
CAN,2018,new_relapse_died,116.0
CAN,2019,new_relapse_died,119.0
CAN,2022,new_relapse_died,150.0
CAF,2014,new_relapse_died,543.0
CAF,2015,new_relapse_died,212.0
CAF,2016,new_relapse_died,232.0
CAF,2017,new_relapse_died,572.0
CAF,2018,new_relapse_died,554.0
CAF,2019,new_relapse_died,556.0
CAF,2020,new_relapse_died,546.0
CAF,2021,new_relapse_died,489.0
CAF,2022,new_relapse_died,418.0
TCD,2014,new_relapse_died,392.0
TCD,2015,new_relapse_died,457.0
TCD,2016,new_relapse_died,455.0
TCD,2017,new_relapse_died,533.0
TCD,2018,new_relapse_died,473.0
TCD,2019,new_relapse_died,530.0
TCD,2020,new_relapse_died,478.0
TCD,2021,new_relapse_died,521.0
TCD,2022,new_relapse_died,576.0
CHN,2014,new_relapse_died,8225.0
CHN,2015,new_relapse_died,8890.0
CHN,2016,new_relapse_died,10893.0
CHN,2017,new_relapse_died,12567.0
CHN,2018,new_relapse_died,15890.0
CHN,2019,new_relapse_died,15429.0
CHN,2020,new_relapse_died,13970.0
CHN,2021,new_relapse_died,13527.0
CHN,2022,new_relapse_died,13895.0
COG,2014,new_relapse_died,64.0
COG,2015,new_relapse_died,129.0
COG,2016,new_relapse_died,164.0
COG,2017,new_relapse_died,140.0
COG,2018,new_relapse_died,148.0
COG,2019,new_relapse_died,165.0
COG,2020,new_relapse_died,189.0
COG,2021,new_relapse_died,161.0
COG,2022,new_relapse_died,258.0
COD,2014,new_relapse_died,4695.0
COD,2015,new_relapse_died,4413.0
COD,2016,new_relapse_died,5180.0
COD,2017,new_relapse_died,5677.0
COD,2018,new_relapse_died,5758.0
COD,2019,new_relapse_died,4929.0
COD,2020,new_relapse_died,4521.0
COD,2021,new_relapse_died,4158.0
COD,2022,new_relapse_died,4302.0
GNQ,2014,new_relapse_died,18.0
GNQ,2015,new_relapse_died,45.0
GNQ,2016,new_relapse_died,21.0
GNQ,2017,new_relapse_died,112.0
GNQ,2018,new_relapse_died,86.0
GNQ,2019,new_relapse_died,82.0
GNQ,2020,new_relapse_died,106.0
GNQ,2021,new_relapse_died,121.0
GNQ,2022,new_relapse_died,128.0
FRA,2016,new_relapse_died,164.0
FRA,2017,new_relapse_died,111.0
FRA,2018,new_relapse_died,59.0
FRA,2019,new_relapse_died,70.0
FRA,2020,new_relapse_died,125.0
FRA,2021,new_relapse_died,113.0
FRA,2022,new_relapse_died,111.0
GAB,2014,new_relapse_died,72.0
GAB,2015,new_relapse_died,110.0
GAB,2016,new_relapse_died,163.0
GAB,2017,new_relapse_died,172.0
GAB,2018,new_relapse_died,254.0
GAB,2019,new_relapse_died,206.0
GAB,2020,new_relapse_died,220.0
GAB,2021,new_relapse_died,38.0
GAB,2022,new_relapse_died,149.0
DEU,2014,new_relapse_died,383.0
DEU,2015,new_relapse_died,366.0
DEU,2016,new_relapse_died,331.0
DEU,2017,new_relapse_died,389.0
DEU,2018,new_relapse_died,362.0
DEU,2019,new_relapse_died,355.0
DEU,2020,new_relapse_died,310.0
DEU,2021,new_relapse_died,341.0
DEU,2022,new_relapse_died,345.0
IND,2014,new_relapse_died,56674.0
IND,2015,new_relapse_died,57494.0
IND,2016,new_relapse_died,67358.0
IND,2017,new_relapse_died,52710.0
IND,2018,new_relapse_died,65575.0
IND,2019,new_relapse_died,82956.0
IND,2020,new_relapse_died,70275.0
IND,2021,new_relapse_died,88028.0
IND,2022,new_relapse_died,89764.0
IDN,2014,new_relapse_died,7390.0
IDN,2015,new_relapse_died,7908.0
IDN,2016,new_relapse_died,8953.0
IDN,2017,new_relapse_died,10489.0
IDN,2018,new_relapse_died,12263.0
IDN,2019,new_relapse_died,12850.0
IDN,2020,new_relapse_died,13685.0
IDN,2021,new_relapse_died,15196.0
IDN,2022,new_relapse_died,22585.0
JPN,2014,new_relapse_died,2567.0
JPN,2015,new_relapse_died,2376.0
JPN,2016,new_relapse_died,3845.0
JPN,2017,new_relapse_died,3754.0
JPN,2018,new_relapse_died,3472.0
JPN,2019,new_relapse_died,3327.0
JPN,2020,new_relapse_died,3013.0
JPN,2021,new_relapse_died,2928.0
JPN,2022,new_relapse_died,2757.0
MEX,2014,new_relapse_died,1747.0
MEX,2015,new_relapse_died,1830.0
MEX,2016,new_relapse_died,1918.0
MEX,2017,new_relapse_died,2139.0
MEX,2018,new_relapse_died,2304.0
MEX,2019,new_relapse_died,2342.0
MEX,2020,new_relapse_died,2102.0
MEX,2021,new_relapse_died,2685.0
MEX,2022,new_relapse_died,3202.0
PAK,2014,new_relapse_died,4435.0
PAK,2015,new_relapse_died,4425.0
PAK,2016,new_relapse_died,5596.0
PAK,2017,new_relapse_died,6404.0
PAK,2018,new_relapse_died,6596.0
PAK,2019,new_relapse_died,6925.0
PAK,2020,new_relapse_died,6024.0
PAK,2021,new_relapse_died,5511.0
PAK,2022,new_relapse_died,6920.0
PHL,2014,new_relapse_died,4891.0
PHL,2015,new_relapse_died,6665.0
PHL,2016,new_relapse_died,8073.0
PHL,2017,new_relapse_died,7133.0
PHL,2018,new_relapse_died,7112.0
PHL,2019,new_relapse_died,6979.0
PHL,2020,new_relapse_died,5855.0
PHL,2021,new_relapse_died,7850.0
PHL,2022,new_relapse_died,9353.0
KOR,2014,new_relapse_died,3324.0
KOR,2015,new_relapse_died,3398.0
KOR,2016,new_relapse_died,3655.0
KOR,2017,new_relapse_died,3609.0
KOR,2018,new_relapse_died,3733.0
KOR,2019,new_relapse_died,3555.0
KOR,2020,new_relapse_died,3284.0
KOR,2021,new_relapse_died,3199.0
KOR,2022,new_relapse_died,3054.0
RUS,2014,new_relapse_died,7358.0
RUS,2015,new_relapse_died,8035.0
RUS,2016,new_relapse_died,7423.0
RUS,2017,new_relapse_died,7162.0
RUS,2018,new_relapse_died,6351.0
RUS,2019,new_relapse_died,5936.0
RUS,2020,new_relapse_died,6205.0
RUS,2021,new_relapse_died,6042.0
RUS,2022,new_relapse_died,4233.0
SAU,2014,new_relapse_died,204.0
SAU,2015,new_relapse_died,224.0
SAU,2016,new_relapse_died,177.0
SAU,2017,new_relapse_died,87.0
SAU,2018,new_relapse_died,214.0
SAU,2019,new_relapse_died,181.0
SAU,2020,new_relapse_died,198.0
SAU,2021,new_relapse_died,209.0
SAU,2022,new_relapse_died,206.0
ZAF,2014,new_relapse_died,21460.0
ZAF,2015,new_relapse_died,19148.0
ZAF,2016,new_relapse_died,15466.0
ZAF,2017,new_relapse_died,15628.0
ZAF,2018,new_relapse_died,12602.0
ZAF,2019,new_relapse_died,15920.0
ZAF,2020,new_relapse_died,13437.0
ZAF,2021,new_relapse_died,12861.0
ZAF,2022,new_relapse_died,14626.0
TUR,2014,new_relapse_died,666.0
TUR,2015,new_relapse_died,695.0
TUR,2016,new_relapse_died,705.0
TUR,2017,new_relapse_died,803.0
TUR,2018,new_relapse_died,885.0
TUR,2019,new_relapse_died,973.0
TUR,2020,new_relapse_died,806.0
TUR,2021,new_relapse_died,747.0
TUR,2022,new_relapse_died,940.0
GBR,2014,new_relapse_died,338.0
GBR,2015,new_relapse_died,341.0
GBR,2016,new_relapse_died,316.0
GBR,2017,new_relapse_died,268.0
GBR,2018,new_relapse_died,247.0
GBR,2019,new_relapse_died,229.0
GBR,2020,new_relapse_died,320.0
GBR,2021,new_relapse_died,262.0
GBR,2022,new_relapse_died,240.0
USA,2014,new_relapse_died,465.0
USA,2015,new_relapse_died,525.0
USA,2016,new_relapse_died,544.0
USA,2017,new_relapse_died,501.0
USA,2018,new_relapse_died,528.0
USA,2019,new_relapse_died,561.0
USA,2020,new_relapse_died,495.0
USA,2021,new_relapse_died,493.0
USA,2022,new_relapse_died,500.0
ARG,2014,new_relapse_lost,869.0
ARG,2015,new_relapse_lost,794.0
ARG,2016,new_relapse_lost,1086.0
ARG,2017,new_relapse_lost,1096.0
ARG,2018,new_relapse_lost,920.0
ARG,2019,new_relapse_lost,787.0
ARG,2020,new_relapse_lost,917.0
ARG,2021,new_relapse_lost,1014.0
ARG,2022,new_relapse_lost,1079.0
AUS,2014,new_relapse_lost,18.0
AUS,2015,new_relapse_lost,18.0
AUS,2016,new_relapse_lost,20.0
AUS,2017,new_relapse_lost,26.0
AUS,2018,new_relapse_lost,19.0
AUS,2019,new_relapse_lost,22.0
AUS,2020,new_relapse_lost,17.0
AUS,2021,new_relapse_lost,12.0
AUS,2022,new_relapse_lost,18.0
BRA,2014,new_relapse_lost,7751.0
BRA,2015,new_relapse_lost,7272.0
BRA,2016,new_relapse_lost,7624.0
BRA,2017,new_relapse_lost,8409.0
BRA,2018,new_relapse_lost,9121.0
BRA,2019,new_relapse_lost,10032.0
BRA,2020,new_relapse_lost,9278.0
BRA,2021,new_relapse_lost,10415.0
BRA,2022,new_relapse_lost,12141.0
CMR,2014,new_relapse_lost,1582.0
CMR,2015,new_relapse_lost,1501.0
CMR,2016,new_relapse_lost,1483.0
CMR,2017,new_relapse_lost,1381.0
CMR,2018,new_relapse_lost,1348.0
CMR,2019,new_relapse_lost,1098.0
CMR,2020,new_relapse_lost,1124.0
CMR,2021,new_relapse_lost,979.0
CMR,2022,new_relapse_lost,1060.0
CAN,2014,new_relapse_lost,13.0
CAN,2015,new_relapse_lost,17.0
CAN,2016,new_relapse_lost,8.0
CAN,2017,new_relapse_lost,19.0
CAN,2018,new_relapse_lost,23.0
CAN,2019,new_relapse_lost,70.0
CAN,2022,new_relapse_lost,26.0
CAF,2014,new_relapse_lost,1656.0
CAF,2015,new_relapse_lost,610.0
CAF,2016,new_relapse_lost,600.0
CAF,2017,new_relapse_lost,1019.0
CAF,2018,new_relapse_lost,1235.0
CAF,2019,new_relapse_lost,1089.0
CAF,2020,new_relapse_lost,805.0
CAF,2021,new_relapse_lost,927.0
CAF,2022,new_relapse_lost,752.0
TCD,2014,new_relapse_lost,1613.0
TCD,2015,new_relapse_lost,1789.0
TCD,2016,new_relapse_lost,1605.0
TCD,2017,new_relapse_lost,1612.0
TCD,2018,new_relapse_lost,1210.0
TCD,2019,new_relapse_lost,1328.0
TCD,2020,new_relapse_lost,1053.0
TCD,2021,new_relapse_lost,1039.0
TCD,2022,new_relapse_lost,1104.0
CHN,2014,new_relapse_lost,4533.0
CHN,2015,new_relapse_lost,5088.0
CHN,2016,new_relapse_lost,5281.0
CHN,2017,new_relapse_lost,5085.0
CHN,2018,new_relapse_lost,17564.0
CHN,2019,new_relapse_lost,13731.0
CHN,2020,new_relapse_lost,10409.0
CHN,2021,new_relapse_lost,9314.0
CHN,2022,new_relapse_lost,7175.0
